datetime,cum_bench,cum_wo_cost,cum_w_cost
2023-10-19,0.13360133017410736,0.39577429399999997,0.2043027982331348
2023-10-20,0.13679086123899645,0.3856577399999999,0.1915467398665902
2023-10-23,0.13770188803743083,0.3858458920000001,0.19089263172676932
2023-10-24,0.1281342321131322,0.4034142400000002,0.20724477552141649
2023-10-25,0.13177927657723856,0.40754580600000045,0.21053164887137638
2023-10-26,0.11036452319181796,0.3915513100000002,0.1942442996809319
2023-10-27,0.11309854085748992,0.3969307360000002,0.19780465271492764
2023-10-30,0.11537610785357584,0.3909116080000001,0.1912279095446718
2023-10-31,0.11537610785357584,0.3678668159999999,0.16645689383276457
2023-11-01,0.11173200065983828,0.3751982199999999,0.17214498030639436
2023-11-02,0.1222106833825713,0.39214697599999987,0.18815732868441803
2023-11-03,0.13906936550545115,0.389725778,0.18431303477481595
2023-11-06,0.15319402996265905,0.4062844999999999,0.20123172441547896
2023-11-07,0.15273757929307313,0.40852595999999985,0.20245180391346207
2023-11-08,0.15410505676109346,0.41403143200000003,0.2069058560296556
2023-11-09,0.1563826237571795,0.41034013799999997,0.20291013638691757
2023-11-10,0.15456057016031072,0.40604704800000024,0.19397407748952
2023-11-13,0.17779737714259997,0.4010940460000001,0.19703843868365045
2023-11-14,0.17734186374338284,0.39536592000000015,0.1908923055897138
2023-11-15,0.19283306839824238,0.409128262,0.20275433364376053
2023-11-16,0.191922041599808,0.4083644339999999,0.20117288814025233
2023-11-17,0.1900990507325704,0.4133709179999999,0.20778899194270445
2023-11-20,0.19420054586626267,0.42630462399999985,0.21921768768390837
2023-11-21,0.19784559033036903,0.4254146099999998,0.21860504225710753
2023-11-22,0.19602259946313144,0.43549937599999977,0.2275011929915097
2023-11-23,0.19693362626156583,0.4293538139999999,0.22048474945703234
2023-11-24,0.1964781128623487,0.4305310099999998,0.21747138724273674
2023-11-27,0.19556708606391432,0.4303826139999999,0.21694856966031753
2023-11-28,0.18827699713570173,0.4422810919999997,0.22776957482912533
2023-11-29,0.1964781128623487,0.4415997899999998,0.2267236437176283
2023-11-30,0.1964781128623487,0.44666367999999984,0.23201942426966773
2023-12-01,0.19374409519667674,0.4441333140000002,0.23163934397066163
2023-12-04,0.2010341841248892,0.45008855200000003,0.2371472421884811
2023-12-05,0.19009905073257038,0.44244765799999997,0.2297204991071605
2023-12-06,0.18827699713570173,0.45015065000000015,0.2372341412936376
2023-12-07,0.19009905073257038,0.44372816800000026,0.23038148243022655
2023-12-08,0.19511157266469706,0.444071978,0.22888583766205978
2023-12-11,0.19420054586626267,0.44462329999999983,0.22940384825447896
2023-12-12,0.20194614819369253,0.445340672,0.22961727151812558
2023-12-13,0.19921213052802056,0.4486449999999998,0.23215095263099503
2023-12-14,0.20877978645231904,0.4480046559999997,0.230735783364767
2023-12-15,0.21789286624776932,0.4500872299999998,0.23287945911563324
2023-12-18,0.21789286624776932,0.45595171599999973,0.23748018633137846
2023-12-19,0.21925940644542072,0.4487803979999999,0.22940385972217264
2023-12-20,0.2169818394493348,0.44768573199999967,0.22775077264507848
2023-12-21,0.20467922858899557,0.43816066599999975,0.2171786284623086
2023-12-22,0.20832427305310192,0.4320598399999998,0.2114049194378436
2023-12-25,0.21196931751720827,0.42739571399999987,0.20565552143480878
2023-12-26,0.21652632605011768,0.42943453600000003,0.20659145552077599
2023-12-27,0.22472744177676465,0.43272231199999966,0.20934896008155598
2023-12-28,0.2370291153667351,0.4371141179999999,0.21287876270589348
2023-12-29,0.23657360196751798,0.4361096859999997,0.21025097650134622
2024-01-02,0.23566257516908345,0.4428998979999996,0.22267267110770628
2024-01-03,0.21834837964698647,0.4364000379999996,0.21560280299661402
2024-01-04,0.2078687596538848,0.4320737379999996,0.20906351409144802
2024-01-05,0.2078687596538848,0.43245812399999956,0.20780656443360734
2024-01-08,0.21196931751720827,0.43488496199999965,0.20907039306380934
2024-01-09,0.21971491984463812,0.4277518399999998,0.2019257710909965
2024-01-10,0.20650221945623315,0.41609329399999984,0.1895984289865616
2024-01-11,0.20695773285545027,0.4149821839999998,0.19193989141281861
2024-01-12,0.20467922858899557,0.4177186439999998,0.1937841916888636
2024-01-15,0.21470333518288012,0.4304275439999995,0.20637768659214922
2024-01-16,0.2033126883913442,0.42100289799999985,0.19581860606604953
2024-01-17,0.21225705952041748,0.4029546999999997,0.1775279389384017
2024-01-18,0.19267466970592195,0.3995010439999998,0.17340655280202924
2024-01-19,0.22810911326724936,0.40257682599999967,0.175951673464655
2024-01-22,0.24769244035211369,0.4117715379999998,0.18491990046017967
2024-01-23,0.24862502436902958,0.41173391199999987,0.1840752198295789
2024-01-24,0.2509560157761347,0.41321591199999985,0.18576145865111293
2024-01-25,0.25934833465800883,0.4117137359999999,0.18448254771070244
2024-01-26,0.2649438387595038,0.39839520199999984,0.16886470150540395
2024-01-29,0.2649438387595038,0.4107180199999997,0.18102625917796417
2024-01-30,0.2714709896075461,0.42495720399999976,0.19471125829242836
2024-01-31,0.2612135026918404,0.4365435099999997,0.20678679670521924
2024-02-01,0.2528211838099665,0.4311730779999998,0.19990692105762792
2024-02-02,0.2588825112847353,0.4217560099999997,0.18994436233868317
2024-02-05,0.2598150953016509,0.41529062199999955,0.18213895086804258
2024-02-15,0.3260229368804643,0.44069251399999976,0.20929309706929478
2024-02-16,0.3274213442706535,0.46328424799999984,0.22893852988773106
2024-02-19,0.31483286594784265,0.47141971599999966,0.24622564907363353
2024-02-20,0.3106357692365369,0.47444764799999983,0.24843206200694704
2024-02-21,0.3185622647451372,0.4864937779999998,0.2584143864501923
2024-02-22,0.33301591110177986,0.4773836199999997,0.24748090357124325
2024-02-23,0.33767883118635916,0.46296561399999975,0.22842276939179293
2024-02-26,0.3400098225934646,0.4817950759999996,0.24682665470649964
2024-02-27,0.34234175127093847,0.4694025979999998,0.23277516551728733
2024-02-29,0.33348267174542223,0.4675315459999999,0.23238055060305127
2024-03-01,0.3386114152032751,0.4881035859999996,0.2512876528026883
2024-03-04,0.35213247754300186,0.5069033719999998,0.2674396423399198
2024-03-05,0.3777761948322659,0.5144919839999996,0.27307781760960487
